Seq_IDs	Reference_length	group1	group2	group3	group4	group5
1804	7393	38.0427431354	8.87664006493	1.35263086704	55.8974705803	15.3861761125
1805	7388	0	10.320790471	0	0	0
1806	7386	0.473869482805	6.49878147847	0.135391280802	6.44800974817	1.33698889791
1807	7376	31.097478308	182.415943601	0.711767895879	55.3992678959	20.6751626898
1808	7376	0	6.74484815618	0	0	0.864289587852
1809	7360	0	8.57676630435	0	0	0.713315217391
181	48207	0	16.4084054183	0	0.0155579065281	0.124463252225
1810	7349	18.1317186012	10.7157436386	12.6547829637	40.7878622942	11.3280718465
1811	7340	0.681198910082	6.52247956403	0.238419618529	8.29359673025	1.80517711172
1812	7340	0	23.7908719346	0	0	1.36239782016
1813	7340	0	15.6505449591	0.0340599455041	0	3.3378746594
1814	7340	0	16.6042234332	0	0	3.42302452316
1815	7337	0.45999727409	7.71773204307	0.0681477443097	8.72291127164	2.24887556222
1816	7337	31.7398119122	7.80291672346	1.90813684067	57.9766934714	12.760665122
1817	7335	0	6.8166325835	0.0511247443763	0	5.36809815951
1818	7330	24.761255116	6.65075034106	1.56889495225	44.8840381992	11.5791268759
1819	7310	0	16.6723666211	0	0	1.6244870041
182	48068	3.20899558958	14.2246400932	0.317258883249	12.9191978031	3.39102937505
1820	7295	0	18.8656614119	0	0	0
1821	7292	0	6.80540318157	0	0	0.479978058146
1822	7289	0	6.49951982439	0	0	0.137193030594
1823	7287	0	9.00576368876	0	0	0.909153286675
1824	7284	17.1437397035	8.63193300384	18.1905546403	13.9689730917	103.308621636
1825	7281	16.275236918	8.63548963055	6.45515725862	38.4047520945	8.03461063041
1826	7280	0	7.9842032967	0	0	5.52884615385
1827	7279	16.3483995054	11.3168017585	8.79241654073	39.8406374502	10.2864404451
1828	9337	0	184.347220735	0	0	5.28810110314
1829	7275	15.1030927835	8.9175257732	10.2577319588	38.2989690722	10.0687285223
183	47893	0.0156599085461	14.5898147955	0	0.00521996951538	0.146159146431
1830	7271	0.515747490029	7.1001237794	0.137532664008	8.54421675148	2.09737312612
1831	7268	0	7.32663731425	0	0	0.550357732526
1832	7255	15.6960716747	10.1137146795	4.77257064094	34.8552722261	9.2005513439
1833	7253	0	19.6298083552	0	0	3.63642630636
1834	7238	0	6.06175739154	0	0	1.761536336
1835	7238	0.0345399281569	18.0816523902	0	0	0
1836	7231	0	7.96916055871	0	0	0.518600470198
1837	7230	0.311203319502	6.36237897649	0.12102351314	5.93015214385	1.27939142462
1838	7229	0	7.53907871075	0	0	3.70037349564
1839	7226	0	7.81898699142	0	0	0.570855244949
184	47891	554.663193502	34.1609070598	894.009312815	525.411872794	274.707147481
1840	7224	19.6566998893	10.9530730897	15.27893134	41.8743078627	12.0604928018
1841	7222	1.62697313764	8.18679036278	0.311548047632	3.20202160066	3.72126834672
1842	7220	28.3760387812	7.44459833795	1.05609418283	48.4591412742	12.2749307479
1843	7218	5.03948462178	15.7418952618	6.80590191189	9.85383762815	2.90939318371
1844	7214	0	16.9808705295	0	0	1.76739672858
1845	7210	0.988210818308	7.12552011096	0.208044382802	3.81414701803	1.54299583911
1846	7205	0	6.43650242887	0.0693962526024	0	1.26648160999
1847	7204	0	14.2976124375	0	0	1.00638534148
1848	7202	0	19.1960566509	0	0	0.0694251596779
1849	9323	58.0955700955	237.892845651	10.0691837391	102.676177196	26.6545103507
185	47858	0	21.5742404614	0	0	0.0417902962932
1850	7191	0	7.19649561952	0	0	0.417188151856
1851	7186	0	18.9778736432	0	0	0
1852	7185	0.139178844816	10.3688239388	0	0.173973556019	2.57480862909
1853	7184	0	7.08170935412	0	0	0.417594654788
1854	7176	0	6.93283166109	0	0	0.209030100334
1855	7175	0	16.2020905923	0	0	1.42857142857
1856	7173	0.0348529206748	8.45183326363	0.104558762024	0.0697058413495	2.16088108183
1857	7173	15.1087411125	9.11403875645	5.22793810121	37.18806636	9.42771504252
1858	7166	0	7.22160200949	0	0	0.662852358359
1859	7166	0	7.65768908736	0	0	0.5930784259
186	47808	0.00522925033467	18.6344335676	0.00522925033467	0	0.015687751004
1860	7164	0.820072585148	7.9738972641	0.157035175879	11.6206030151	3.94332774986
1861	7162	0	23.579307456	0	0	0
1862	7158	0	16.7295333892	0	0	2.27018720313
1863	7153	29.3233608276	7.42695372571	1.43296518943	54.6623794212	11.9180763316
1864	7148	0.751958589815	8.16662003358	0.104924454393	8.79616675993	1.85366536094
1865	7144	0	7.47130459127	0	0	0.174972004479
1866	7137	0.57797393863	6.13002662183	0	3.01247022558	0.560459576853
1867	7131	15.9865376525	9.9214696396	21.5257327163	36.6182863553	10.5525171785
1868	7125	0	8.12280701754	0	0	0.350877192982
1869	7121	0	7.21457660441	0	0	4.21289144783
187	47680	1.28722734899	16.2122483221	0.0629194630872	3.00178271812	0.718330536913
1870	7120	0	19.3995786517	0	0	0
1871	7114	0.632555524318	6.97568175429	0.0351419735732	7.02839471465	0.755552431825
1872	7114	26.1280573517	5.92142254709	0.456845656452	47.0902445881	10.9994377284
1873	7110	15.7172995781	9.6870604782	15.4184247539	40.1722925457	11.6209563994
1874	7109	0	22.1022647348	0	0	0
1875	7095	4.22832980973	14.8520084567	7.85764622974	8.65045806906	3.24171952079
1876	7090	17.7891396333	10.3138222849	11.5655853315	40.6382228491	11.0895627645
1877	7085	22.1947776994	6.45730416373	0.882145377558	41.2491178546	12.226534933
1878	7082	0	8.15447613668	0	0	0.370658006213
1879	7078	0.0353207120656	6.85221814072	0.141282848262	0	0.123622492229
188	47393	0.0263752030891	21.1370877556	0.0158251218534	0.0211001624713	0.195176502859
1880	7075	0	18.3215547703	0	0	1.94346289753
1881	7066	0	7.3768751769	0	0	0.459949051797
1882	7064	0	6.26415628539	0	0	2.24731030578
1883	7053	14.320147455	9.4817808025	23.7842053027	36.1016588686	13.7707358571
1884	7052	4.85677821894	17.849546228	7.58650028361	11.0252410664	3.22603516733
1885	7052	0	7.30289279637	0	0	0.460862166761
1886	7050	21.7021276596	14.0070921986	11.1879432624	50.6205673759	13.7588652482
1887	7050	0	17.0567375887	0	0	1.84397163121
1888	7042	0	6.46123260437	0	0	5.34294234592
1889	7034	5.59781063406	18.2506397498	6.61074779642	10.5203298266	2.558999147
189	47135	0	11.1408719635	0	0	0.88575368622
1890	7031	20.4451713839	7.00469350021	12.0537619115	71.7181055326	16.1427961883
1891	7026	0	7.27654426416	0	0	0.32023911187
1892	12764	8.81385145722	79.9220463804	22.5242870573	11.1837981824	374.431996239
1893	7021	0	6.08887622846	0	0	2.29668138442
1894	7018	0	7.07110287831	0	0	0.676831005985
1895	7006	0.285469597488	5.04924350557	0.035683699686	6.58364259206	1.32029688838
1896	6983	37.1616783617	7.26765000716	2.45238436202	65.1045395962	15.7346412717
1897	6980	0.537249283668	7.95128939828	0.0716332378223	7.5393982808	1.25358166189
1898	6980	5.55157593123	19.1797994269	33.7213467049	9.74212034384	3.27722063037
1899	6974	5.19787783195	19.3396902782	22.3867221107	9.96558646401	4.17622598222
19	385204	238.781918152	855.187770636	66.4969081318	344.194894134	118.050435613
190	46907	0.191869017417	11.8612360628	0.0532969492826	0.207858102202	4.34103651907
1900	6973	0	22.7305320522	0	0	0
1901	6971	0	16.8555443982	0.0179314302109	0	0.0717257208435
1902	6969	0.376668101593	6.40335772708	0	5.18367054097	0.968575118381
1903	6962	0.287273771905	6.28411376041	0.0359092214881	4.27319735708	0.538638322321
1904	6958	28.2947686117	6.77277953435	0.952141419948	45.0919804542	11.8388904858
1905	6958	39.0737280828	6.68295487209	13.8689278528	86.9682379994	16.1684392067
1906	6951	0	6.24010933679	0	0	0.593439792836
1907	6949	16.3152971651	9.47978126349	8.41847747877	37.2175852641	8.59835947618
1908	6941	0	13.7948422418	0	0	1.20659847284
1909	6936	6.30767012687	7.5511822376	21.4821222607	30.3308823529	9.78589965398
191	46763	0.0160383208947	22.4028612364	0.00534610696491	0.0106922139298	0.342150845754
1910	6935	0	7.20980533526	0	0	0.144196106705
1911	6930	29.4733044733	5.73593073593	10.119047619	67.8932178932	15.0252525253
1912	6929	0	16.9035935921	0	0	1.33496897099
1913	6925	0.667870036101	7.47292418773	0.072202166065	10.7400722022	2.6714801444
1914	6912	0	15.8781828704	0	0	1.66377314815
1915	6909	35.5152699378	8.81097119699	12.8093790708	84.5817050224	16.6811405413
1916	6899	0.326134222351	10.5268879548	0.0724742716336	0.0724742716336	1.14146977823
1917	9030	0	6.11849390919	0	0	0.415282392027
1918	6894	0.0362634174645	17.5696257615	0	0	1.0697708152
1919	6893	0.507761497171	17.0100101552	0.199477731031	0.181343391847	7.8159001886
192	46481	6.99748284245	65.2121296874	24.1227598374	8.77240162647	599.728921495
1920	6891	18.3391380061	11.1377158613	22.583804963	39.5443331882	13.7860978087
1921	6890	0	19.2851959361	0	0	0
1922	6887	0	16.7888775955	0.018150137941	0	2.30506751851
1923	6876	0	20.4515706806	0.10907504363	0	0.43630017452
1924	6874	24.2217049753	7.71021239453	0.763747454175	39.5693919116	9.29226069246
1925	6871	0	7.38611555814	0	0	0.254693639936
1926	6857	18.9222692139	6.39857080356	9.49759369987	66.0638763308	13.1252734432
1927	13581	0	18.1503571166	0.00920403504897	0	0
1928	6854	35.2896119055	5.4347826087	11.3984534578	76.506419609	16.3772979282
1929	6853	0	20.8850138625	0	0	0
193	46341	12.5563755638	34.888112039	15.6934464081	23.2569430957	69.4956949569
1930	6849	15.9877354358	8.34063366915	6.04102788728	35.3336253468	9.59994159731
1931	6844	0.073056691993	7.57963179427	0.0365283459965	0.182641729982	1.42460549386
1932	6837	16.1437765102	9.03173906684	13.3647798742	33.4759397397	10.0372970601
1933	6836	0	15.8535693388	0	0	1.82855471036
1934	6833	21.2022537685	6.27469632665	0.40245865652	30.5136835943	7.11620079028
1935	6826	0	17.2685320832	0	0	2.91166129505
1936	6822	0	6.7428906479	0	0	0.586338317209
1937	6818	0	6.49017307128	0	0	0.256673511294
1938	6816	0	9.3896713615	0	0	0.586854460094
1939	6813	2.95391163951	16.6593277558	0.348598268017	10.9166299721	1.50447673565
194	45863	1.27553801539	15.62261518	0.027255085799	3.37963063908	1.39000937575
1940	6813	0.532071040658	6.69675620138	0	6.82518714223	1.79803317188
1941	6813	0.0366945545281	14.1824453251	0	0	0.146778218112
1942	6810	2.79001468429	22.0631424376	0.14684287812	4.86417033774	2.00073421439
1943	6809	0	7.76545748274	0	0	0.293728888236
1944	6805	0	18.4055841293	0	0	2.20426157237
1945	6802	0.845339605998	7.57130255807	0.0735077918259	8.82093501911	2.22361070273
1946	6799	31.5487571702	7.39079276364	1.8385056626	61.7737902633	14.8735108104
1947	6796	0.331077104179	16.0020600353	0.147145379635	0.220718069453	4.23042966451
1948	6796	1.28752207181	8.5896115362	0.202324896998	12.7464685109	4.06489111242
1949	6788	0.626104890984	9.06010606953	0.294637595757	8.30509723041	3.13052445492
195	45780	0.00546089995631	18.8646788991	0.00273044997816	0.0109217999126	0.253931847969
1950	6786	0.294724432655	6.77866195108	0.18420277041	6.8339227822	1.17889773062
1951	6780	1.49336283186	13.9749262537	0.0368731563422	4.31415929204	1.47492625369
1952	6779	0	16.0975070069	0.0368785956631	0	3.26375571618
1953	6779	0.0737571913262	8.81398436348	0.0368785956631	0.0921964891577	0.424103850125
1954	6771	23.1871215478	6.27676857185	0.996898537882	36.3129522966	8.99054792497
1955	6768	12.9100177305	35.7749704492	14.1289893617	23.7145390071	69.2228132388
1956	6763	0	7.92917344374	0	0	2.58760904924
1957	6759	31.236129605	7.76742121616	1.33155792277	51.2834738867	17.3472407161
1958	6746	0	6.18885265342	0.0370589979247	0	5.50326119182
1959	6745	0.166790214974	10.61897702	0.0370644922165	0.203854707191	0.982209043736
196	45631	73.1136727225	311.271394447	14.2857925533	115.69985317	42.9587341939
1960	6745	42.2164566345	9.21052631579	2.29799851742	83.8584136397	20.7746478873
1961	6741	3.15235128319	7.34312416555	2.74439994066	3.61593235425	1.00133511348
1962	6739	35.8547262205	8.40258198546	19.0681109957	86.233120641	18.1221249444
1963	6738	0.0371029979222	5.56544968833	0	0	1.31715642624
1964	6737	0	20.5024491613	0	0	2.48626985305
1965	6736	30.7118467933	6.92176365796	2.04127078385	68.9763954869	17.536371734
1966	6728	31.9374256837	8.24910820452	1.59780023781	58.6355529132	14.8632580262
1967	6723	0	15.6366205563	0	0	2.49144727056
1968	6718	14.0666865138	8.09392676392	6.28907412921	35.7621315868	6.47514141113
1969	6716	0	21.3296605122	0	0	0
197	45610	0.238434553826	10.9378425784	0.0109625082219	0.241175180881	3.38467441351
1970	6716	0.78171530673	8.30107206671	0.26057176891	9.36197141155	2.41959499702
1971	6715	0	6.29188384214	0	0	0.595681310499
1972	6704	0.298329355609	6.00387828162	0.149164677804	4.58681384248	0.8763424821
1973	6702	0	7.46045956431	0.0373022978215	0.0559534467323	0.0373022978215
1974	6699	16.8495297806	9.66562173459	3.89983579639	39.4275264965	7.48246006867
1975	6697	29.1175153054	6.90607734807	1.26922502613	45.4867851277	9.87382410034
1976	6693	15.9121470193	7.50784401614	10.402659495	12.6998356492	85.2756611385
1977	6693	0.504258180188	8.44165546093	0.0373524577917	9.35679067683	2.59599581652
1978	6692	6.10803945009	59.5300358637	20.2667364017	7.52764494919	444.018977884
1979	6691	0	9.11672395755	0	0	0.635181587207
198	45436	582.519918127	34.4633110309	1102.8149485	558.018421516	282.196386126
1980	6691	0	7.95845165147	0.261545359438	0.0747272455537	0.0373636227769
1981	6685	0.18698578908	9.21839940165	0	0.224382946896	0.785340314136
1982	11526	31.2988027069	7.26618080861	1.26887038001	57.0883220545	15.7578518133
1983	6683	0	17.0769115667	0.0187041747718	0	1.73948825378
1984	6681	0	16.9323454573	0	0	0
1985	6676	0.0561713600959	7.62058118634	0	0.112342720192	0.636608747753
1986	6673	3.07208152255	35.3664019182	0.374644088116	4.25221040012	1.76082721415
1987	6671	0.0374756408335	5.6026083046	0	0	0.187378204167
1988	6663	0	18.9479213567	0	0	1.38826354495
1989	6663	18.1599879934	10.1118114963	9.04247336035	37.3893141228	10.8059432688
199	45343	520.940387711	28.4994376199	393.373839402	493.146681958	175.349557815
1990	6660	31.9444444444	8.80255255255	1.46396396396	57.9016516517	12.1246246246
1991	6660	32.0758258258	5.25525525526	9.70345345345	74.1554054054	15.1088588589
1992	6658	0	7.39711625113	0	0	0.563232201862
1993	6639	21.6711854195	7.17352010845	0.564844103028	35.2651001657	9.88477180298
1994	6635	30.2373775433	7.51695553881	0.941974378297	55.6895252449	15.9758854559
1995	6633	0	7.01040253279	0.0376903361978	0	1.6960651289
1996	6631	0	7.72884934399	0	0	0.603227265872
1997	6627	0	19.484683869	0	0	0
1998	6623	12.8906839801	7.3795862902	2.81216971161	33.9158991394	5.54884493432
1999	6621	6.41896994412	19.7288929165	10.9688868751	11.2898353723	3.4549161758
2	608351	5.14505606139	19.6931952113	0.847989072098	20.8557641888	5.53237358038
20	194409	601.485785123	36.0792195835	1308.83279581	575.649146902	331.964440947
200	44973	7.65459275565	74.7198318991	24.0866742268	9.98654748405	505.003001801
2000	6614	17.4818566677	10.0355306925	11.5096764439	39.3105533716	12.9838221953
2001	6612	0.113430127042	7.22171808832	0	0.151240169389	1.13430127042
2002	6608	5.31552663438	20.0703692494	19.0867130751	8.83398910412	2.3267251816
2003	6589	0	7.01927454849	0	0	0.379420245864
2004	6583	1.4431110436	9.34224517697	1.53805255962	2.69633905514	14.2792040103
2005	6581	0.740768880109	7.2557362103	0.170946664641	9.36407840754	2.43124145267
2006	6577	17.542192489	6.13881708986	13.7790786073	66.1775885662	15.8696974304
2007	6574	0	20.0600851841	0	0	0
2008	6571	0	6.88631867296	0	0	0.152183838076
2009	6571	32.1107898341	8.52229493228	1.71206817836	57.1069852382	16.0363719373
201	44758	0.0167567809107	22.8031860226	0.00558559363689	0.0223423745476	0.407748335493
2010	6565	13.842345773	7.59710586443	6.98781416603	31.7974105103	8.94897182026
2011	6554	0	7.91501373207	0	0	0.686603600854
2012	6544	2.0820599022	8.50015281174	0.324724938875	3.61017726161	0.840464547677
2013	6543	0.0382087727342	33.0696928015	0.0382087727342	0	1.03163686382
2014	6537	1.52975370965	8.50925500994	0	8.6048646168	3.09775126205
2015	6532	68.4131965707	9.20468462952	15.1178812002	156.326546234	32.6278322107
2016	6528	0.497855392157	8.44439338235	0.0765931372549	6.18489583333	1.49356617647
2017	6522	0.900797301441	6.66973321067	0.153327200245	10.2537565164	1.66743330267
2018	6522	0.191659000307	6.26724931003	0.0766636001227	5.73060410917	1.76326280282
2019	6521	24.689464806	7.11163931912	0.766753565404	37.9159638092	11.0029136635
202	44690	0.00559409263817	18.7821660327	0.0111881852763	0	1.95793242336
2020	6519	2.64611136677	9.72158306489	0.536892161374	4.39101089124	13.3072557141
2021	6518	33.0622890457	8.03544031912	1.84105553851	70.7847499233	16.9338754219
2022	6517	0.748043578334	6.25287709069	0.0767224182906	9.05324535829	2.8770906859
2023	6505	37.9131437356	9.08916218294	1.38355111453	73.6933128363	21.521906226
2024	6504	47.2593788438	9.20587330873	1.76814268143	100.265221402	22.4669434194
2025	6504	4.45879458795	12.9151291513	7.51460639606	8.85993234932	1.71048585486
2026	6501	25.765266882	7.42193508691	0.884479310875	46.1467466544	11.2674973081
2027	6500	0	17.5961538462	0	0	2.26923076923
2028	6499	23.7921218649	7.57808893676	1.34636097861	46.5456224034	12.4249884598
2029	6495	0.346420323326	15.5696689761	0.153964588145	0.269438029253	2.75211701309
203	44389	0	21.1820496069	0	0.00563202595238	0.00563202595238
2030	6494	0	15.0908530952	0	0	2.09809054512
2031	6493	0.154012012937	7.46958262744	1.00107808409	0	0.26952102264
2032	6492	0	24.356900801	0	0	0
2033	6477	0	36.919098348	0.115794349236	0	0.945653852092
2034	6466	0	6.70816579029	0	0	0.0386637797711
2035	6462	0	18.840916125	0.0386877127824	0	2.59207675642
2036	6453	15.9809390981	10.2665426933	9.64667596467	37.1726328839	11.0801177747
2037	6452	0	17.2814631122	0.0193738375697	0	1.43366398016
2038	6444	0.193978895096	11.7939168218	0.232774674115	0.232774674115	3.56921166977
2039	6444	26.264742396	7.58457479826	0.853507138423	37.1081626319	10.2226877716
204	44367	0.0112696373431	19.5415511529	0.00563481867154	0.0225392746861	0.112696373431
2040	6441	0.0388138487812	6.90886508306	0	0	7.78217668064
2041	6439	0	18.578195372	0	0	2.87311694362
2042	8704	0.0287224264706	12.6953125	0	0	0.258501838235
2043	6437	0	7.70933664751	0	0.0388379679975	0.0388379679975
2044	6434	0.194280385452	11.6956792042	0.0388560770905	0.252564501088	2.52564501088
2045	6433	15.9917612312	9.40463236437	7.28664697653	37.055028758	10.1818747085
2046	6430	0.583203732504	7.54276827372	0.116640746501	6.68740279938	2.79937791602
2047	6430	0	18.1959564541	0	0	0
2048	6413	0.35084983627	13.4687353813	0.0779666302822	0.155933260564	2.49493216903
2049	6413	0.0389833151411	7.05598004054	0	0	0.662716357399
205	44241	5.77801134694	20.62001311	18.2664270699	10.3523880563	2.89606925702
2050	6412	31.9518091079	7.6029320025	1.013724267	51.2905489707	14.9914223331
2051	6411	26.5754172516	5.16690063953	12.0690999844	60.3844953985	13.5509280923
2052	6403	0	18.5850382633	0	0	1.60081211932
2053	6402	4.90081224617	19.720399875	20.716182443	10.3288034989	4.00265542018
2054	6401	0	17.6730198406	0	0.0390563974379	0.390563974379
2055	6400	0	7.7734375	0	0	0.46875
2056	6398	33.7605501719	7.81494216943	1.64113785558	70.4907783682	17.9939043451
2057	6386	0.548073911682	7.65346069527	0	5.89179455058	1.56592546195
2058	6385	0.665622552858	7.57635082224	0.0587314017228	8.18324197338	1.85982772122
2059	6378	74.1415804327	322.632486673	13.3662590154	117.826904986	39.9223894638
206	48378	0.320393567324	18.9109719294	0.219624622762	0.475422712803	0.462503617347
2060	6371	29.9403547324	6.74933291477	1.11834876785	44.0472453304	11.9879139852
2061	6368	4.61290829146	17.3916457286	17.5683103015	8.83322864322	1.94331030151
2062	6368	16.6653580402	8.40138190955	4.75031407035	41.4376570352	9.8932160804
2063	6366	0	7.24552309142	0	0	0.157084511467
2064	6361	28.670806477	8.13551328407	1.33626788241	61.7434365666	17.4107844679
2065	6360	0	16.4701257862	0	0	0
2066	6357	13.3317602643	39.6413402548	14.0986314299	25.6016989146	74.8584237848
2067	6353	0	16.4095702818	0	0	1.73146544939
2068	6353	0	16.2718400756	0	0	2.87265858649
2069	6328	16.336125158	11.1212073325	11.1014538559	37.511852086	10.7063843236
207	44180	0.16693073789	11.8181303757	0.0226346763241	0.206541421458	2.05409687641
2070	6325	0	14.8418972332	0	0	2.35177865613
2071	6322	0.276811135717	6.72255615312	0	0	0.395444479595
2072	6319	0	16.8341509733	0	0	2.6111726539
2073	6317	0	10.1907551053	0	0	9.49817951559
2074	6317	0	8.54836156403	0.0791514959633	0	6.66851353491
2075	6315	0	6.55186064925	0	0	0.0395882818686
2076	6315	15.3008709422	9.08551068884	10.3919239905	38.2026920032	10.3919239905
2077	6315	28.6619160728	7.54156769596	0.712589073634	38.5193982581	8.9469517023
2078	6313	0	6.65293838112	0	0	0.158403294789
2079	6309	0	7.98462513869	0	0	0.317007449675
208	56302	0	28.3271464602	0.00444033959717	0	0
2080	6307	0.237830981449	6.57999048676	0.0396384969082	2.83415252894	1.14951641034
2081	6304	0.91211928934	7.09866751269	0.158629441624	7.47541243655	2.41909898477
2082	6300	1.50793650794	9.14682539683	0.277777777778	9.7619047619	2.65873015873
2083	6297	0	7.88073685882	0	0	0.456566619025
2084	6296	0.317662007624	7.20695679797	0.317662007624	9.15263659466	3.31559720457
2085	6295	0	5.87768069897	0	0	0.972994440032
2086	6289	0	18.0672602958	0	0	1.19255843536
2087	6283	0	18.4824128601	0	0	2.4669743753
2088	6280	0.0398089171975	17.7149681529	0	0	0.238853503185
2089	6276	0	6.75191204589	0	0	0.717017208413
209	44043	1.46163976114	17.4346661217	0.0510864382535	3.07370070159	1.36798129101
2090	6274	18.7081606631	10.4399107427	21.7763787058	41.4408670704	12.9502709595
2091	6268	0.678047223995	6.44144862795	0.0797702616465	10.031110402	2.87172941927
2092	6268	3.23069559668	9.31317804722	1.15666879387	5.1451818762	1.43586470964
2093	6265	15.4628890662	7.76137270551	8.69912210694	33.4596967279	7.88108539505
2094	6264	0	7.7027458493	0	0	0.319284802043
2095	6247	36.3174323675	7.78373619337	0.720345765968	62.7501200576	18.0486633584
2096	6246	2.32148575088	10.2865834134	0.400256163945	7.32468780019	2.58165225744
2097	6243	468.02418709	18.100272305	145.783277271	463.619253564	114.027711036
2098	6240	1.10176282051	8.69391025641	0.120192307692	10.8173076923	2.64423076923
2099	6233	0.180490935344	14.4192202792	0.160436386973	0.280763677202	3.14856409434
21	175920	539.650835607	44.5308947249	920.506480218	509.015461573	256.59177467
210	43709	0.200187604384	12.191425107	0.0571964583953	0.211626896063	3.80356448329
2100	6232	0.120346598203	13.6793966624	0	0.160462130937	3.87114890886
2101	6225	2.20883534137	14.5582329317	0.642570281124	9.97991967871	1.96787148594
2102	6225	10.9437751004	7.18875502008	4.39759036145	33.9759036145	7.81124497992
2103	6216	0	17.9576898327	0	0	1.9305019305
2104	6216	0	16.9723294723	0	0	1.04568854569
2105	6210	0	8.61513687601	0	0	0.704508856683
2106	6202	0.181393099	15.5796517252	0.0604643663334	0.262012254112	8.30377297646
2107	6188	0.565610859729	14.564479638	0.16160310278	0.16160310278	3.69667097608
2108	6185	0.70735650768	8.00323362975	0.0404203718674	8.85206143897	2.84963621665
2109	6182	0	6.26819799418	0	0	0.707699773536
211	43694	0	21.2529180208	0	0	0.02002563281
2110	6181	17.7358032681	7.90729655396	7.54327778677	65.9480666559	14.115838861
2111	6178	0	21.1840401424	0	0	0
2112	6172	0	19.3413804277	0	0	0.0405055087492
2113	6171	0	21.5726786582	0	0	0
2114	6159	35.7809709368	5.47978567949	17.9209287222	80.6949180062	15.6275369378
2115	6156	41.3823911631	7.22871994802	0.893437296946	55.9819688109	18.7012670565
2116	6152	0	6.94895968791	0	0	1.01592977893
2117	6152	17.8600455137	9.12304941482	15.5030884265	39.6212613784	12.1098829649
2118	6148	0	6.11987638256	0	0	0.0813272608979
2119	6146	0	5.81679140905	0	0	0.650829808005
212	49159	576.60855591	32.2957139079	647.948493663	546.270774426	238.834699648
2120	6145	6.06183889341	20.4434499593	7.95362082994	10.6183889341	3.74288039056
2121	6142	16.4848583523	8.81227613155	8.40524259199	34.7199609248	10.7253337675
2122	6135	9.12795436023	26.7522412388	14.2624286879	14.5476772616	3.93235533822
2123	6132	0.38731245923	7.31816699282	0.0407697325506	9.05088062622	1.93656229615
2124	6131	0	17.370738868	0	0	0
2125	6128	0	7.18015665796	0	0	2.52937336815
2126	6120	29.4526143791	7.57761437908	1.26633986928	43.8929738562	10.9477124183
2127	6118	0	9.2759071592	0	0	0.388198757764
2128	6115	27.6573998365	7.19542109567	1.22649223222	53.4546197874	15.1267375307
2129	6114	7.74860974812	26.2307818122	13.5140660779	13.4936211973	3.82319267255
213	43272	0	17.7597522647	0.00577740802366	0.00577740802366	1.79388519135
2130	6112	0	19.6539594241	0	0	0.429482984293
2131	6111	0	7.03649157257	0	0	0.163639338897
2132	6110	17.2463175123	9.45171849427	10.740589198	36.9476268412	9.08346972177
2133	6104	0.0409567496723	13.1675950197	0.204783748362	0.0819134993447	0.245740498034
2134	6100	0	18.4221311475	0	0	1.47540983607
2135	6100	0	6.59836065574	0	0	0.286885245902
2136	6097	0.123011317041	11.0915204199	0.123011317041	0.123011317041	0.389535837297
2137	6092	0	18.8566973079	0.0205187130663	0	0.369336835194
2138	6084	0.267094017094	6.63625904011	0.287639710717	7.49917817226	1.97238658777
2139	6080	16.1184210526	9.00493421053	21.1348684211	11.8215460526	216.796875
214	43135	0.023183030022	23.7017503188	0	0.0202851512693	0.46366060044
2140	6067	0	8.20009889567	0	0	1.11257623208
2141	6066	0	7.80992416749	0	0	0.0824266402901
2142	6065	0.123660346249	7.48145094806	0.123660346249	0.164880461665	0.78318219291
2143	6058	0	6.91234730934	0	0	1.19676460878
2144	6054	0	8.01123224315	0	0	0.660720185002
2145	6051	54.6397289704	291.955875062	9.11006445216	95.7279788465	31.9368699389
2146	6051	31.6683192861	5.43298628326	5.70153693604	81.143612626	16.8773756404
2147	6048	13.9508928571	10.1273148148	1.81878306878	30.0719246032	10.7886904762
2148	6044	0	24.0734612839	0	0.0620450033091	0.330906684315
2149	6044	0	19.93712773	0	0	0
215	43080	0.00580315691736	18.6252321263	0.00580315691736	0	0
2150	6041	0	7.03525906307	0	0	0.165535507366
2151	6038	0	17.7003974826	0	0	0
2152	6037	0	12.6718568826	0	0	2.44326652311
2153	6036	0.662690523526	52.2282968854	0.124254473161	1.15970841617	28.5992379059
2154	6036	0.579854208085	8.05583167661	0.248508946322	8.94632206759	2.17445328032
2155	6031	0	8.18686784944	0	0	0.290167468082
2156	6030	19.4029850746	9.97097844113	14.1791044776	42.723880597	10.2404643449
2157	6027	16.7579226813	8.91820142691	9.74780155965	35.2580056413	8.0056412809
2158	6022	0.0830288940551	7.88774493524	0.228329458652	0.0830288940551	0.0415144470276
2159	6022	0.456658917303	7.55562935902	0.0415144470276	9.85968116905	1.76436399867
216	42820	9.57788416628	28.3979448856	9.11665109762	0.817375058384	69.9877393741
2160	6021	16.4009300781	8.57415711676	7.86829430327	56.0122903172	11.6052150806
2161	6018	0	6.00282485876	0	0	0.207710202725
2162	6009	0.249625561658	6.11582626061	0.0416042602763	3.88999833583	1.37294058912
2163	6005	12.2398001665	36.7402164863	10.5537052456	25.0208159867	51.873438801
2164	5999	0	16.1485247541	0	0	1.25020836806
2165	5999	0	16.0860143357	0	0	2.14619103184
2166	5997	0.625312656328	6.58662664666	0.0416875104219	6.37818909455	1.83425045856
